States/UTs,Season,Crop,Year,"Area
(In '000 Hectare)","Production
(In '000 Tonne)","Yield
(In Kg./Hectare)"
India,Total,Urad,2009-2010,2960.70,1237.40,418
Andaman & Nicobar Islands,Rabi,Urad,2010-2011,2.60,1.20,462
Andaman & Nicobar Islands,Total,Urad,2010-2011,2.60,1.20,462
Andhra Pradesh,Kharif,Urad,2010-2011,24.00,10.00,417
Andhra Pradesh,Rabi,Urad,2010-2011,365.00,194.00,532
Andhra Pradesh,Total,Urad,2010-2011,389.00,204.00,524
Arunachal Pradesh,Kharif,Urad,2010-2011,3.60,3.20,887
Arunachal Pradesh,Total,Urad,2010-2011,3.60,3.20,887
Assam,Rabi,Urad,2010-2011,48.80,27.20,557
Bihar,Kharif,Urad,2010-2011,14.80,12.60,854
Bihar,Total,Urad,2010-2011,14.80,12.60,854
Chhattisgarh,Kharif,Urad,2010-2011,102.40,29.30,286
Chhattisgarh,Rabi,Urad,2010-2011,3.20,0.90,281
Chhattisgarh,Total,Urad,2010-2011,105.60,30.20,286
Dadra & Nagar Haveli  ,Kharif,Urad,2010-2011,1.40,1.10,800
Dadra & Nagar Haveli  ,Total,Urad,2010-2011,1.40,1.10,800
Gujarat,Kharif,Urad,2010-2011,102.00,69.00,676
Gujarat,Total,Urad,2010-2011,102.00,69.00,677
Haryana,Kharif,Urad,2010-2011,4.00,2.00,500
Haryana,Total,Urad,2010-2011,4.00,2.00,500
Himachal Pradesh,Kharif,Urad,2010-2011,9.90,4.70,474
Himachal Pradesh,Total,Urad,2010-2011,9.90,4.70,474
Jammu & Kashmir,Kharif,Urad,2010-2011,14.40,4.80,337
Jammu & Kashmir,Total,Urad,2010-2011,14.40,4.80,337
Jharkhand,Kharif,Urad,2010-2011,89.60,71.90,802
Jharkhand,Total,Urad,2010-2011,89.60,71.90,802
Karnataka,Kharif,Urad,2010-2011,118.00,41.00,347
Karnataka,Rabi,Urad,2010-2011,9.00,4.00,444
Karnataka,Total,Urad,2010-2011,127.00,45.00,354
Kerala,Kharif,Urad,2010-2011,0.40,0.00,0
Kerala,Total,Urad,2010-2011,0.40,0.00,0
Madhya Pradesh,Kharif,Urad,2010-2011,584.60,228.10,390
Madhya Pradesh,Rabi,Urad,2010-2011,7.10,2.80,394
Madhya Pradesh,Total,Urad,2010-2011,591.70,230.90,390
Maharashtra,Kharif,Urad,2010-2011,482.00,329.00,683
Maharashtra,Total,Urad,2010-2011,482.00,329.00,683
Nagaland,Kharif,Urad,2010-2011,12.90,14.90,1152
Nagaland,Total,Urad,2010-2011,12.90,14.90,1152
Odisha,Kharif,Urad,2010-2011,125.70,36.70,292
Odisha,Rabi,Urad,2010-2011,8.00,3.00,375
Odisha,Total,Urad,2010-2011,133.70,39.70,297
Puducherry,Rabi,Urad,2010-2011,1.10,0.60,545
Puducherry,Total,Urad,2010-2011,1.10,0.60,551
Punjab,Kharif,Urad,2010-2011,2.80,1.60,571
Punjab,Total,Urad,2010-2011,2.80,1.60,571
Rajasthan,Kharif,Urad,2010-2011,127.80,94.10,737
Rajasthan,Total,Urad,2010-2011,127.80,94.10,737
Sikkim,Kharif,Urad,2010-2011,3.70,3.20,868
Sikkim,Rabi,Urad,2010-2011,3.90,2.80,718
Sikkim,Total,Urad,2010-2011,7.60,6.00,791
Tamil Nadu,Kharif,Urad,2010-2011,39.40,20.90,531
Tamil Nadu,Rabi,Urad,2010-2011,265.00,102.90,388
Tamil Nadu,Total,Urad,2010-2011,304.40,123.80,407
Telangana,Kharif,Urad,2010-2011,58.00,36.00,621
Telangana,Rabi,Urad,2010-2011,17.00,13.00,765
Telangana,Total,Urad,2010-2011,75.00,49.00,653
Tripura,Kharif,Urad,2010-2011,1.20,0.80,664
Tripura,Rabi,Urad,2010-2011,0.40,0.30,750
Tripura,Total,Urad,2010-2011,1.60,1.10,685
Uttar Pradesh,Kharif,Urad,2010-2011,556.00,372.00,669
Uttar Pradesh,Total,Urad,2010-2011,556.00,372.00,669
Uttarakhand,Rabi,Urad,2010-2011,0.20,0.10,500
West Bengal,Kharif,Urad,2010-2011,45.00,28.50,632
West Bengal,Rabi,Urad,2010-2011,11.90,10.70,899
West Bengal,Total,Urad,2010-2011,56.90,39.20,688
India,Kharif,Urad,2010-2011,2523.60,1415.40,561
India,Rabi,Urad,2010-2011,743.20,363.40,489
India,Total,Urad,2010-2011,3266.80,1778.80,545
Andaman & Nicobar Islands,Rabi,Urad,2011-2012,1.60,0.90,563
Andaman & Nicobar Islands,Total,Urad,2011-2012,1.60,0.90,563
Andhra Pradesh,Kharif,Urad,2011-2012,18.30,9.20,505
Andhra Pradesh,Rabi,Urad,2011-2012,451.00,316.00,701
Andhra Pradesh,Total,Urad,2011-2012,469.30,325.20,693
Arunachal Pradesh,Kharif,Urad,2011-2012,3.90,3.70,926
Arunachal Pradesh,Total,Urad,2011-2012,3.90,3.70,926
Assam,Rabi,Urad,2011-2012,44.40,26.80,604
Assam,Total,Urad,2011-2012,44.40,-,-
Bihar,Kharif,Urad,2011-2012,13.70,11.90,866
Bihar,Total,Urad,2011-2012,13.70,11.90,866
Chhattisgarh,Kharif,Urad,2011-2012,102.60,30.70,299
Chhattisgarh,Rabi,Urad,2011-2012,4.00,1.00,250
Chhattisgarh,Total,Urad,2011-2012,106.60,31.70,297
Gujarat,Kharif,Urad,2011-2012,96.00,68.00,708
Gujarat,Rabi,Urad,2011-2012,7.00,4.00,571
Gujarat,Total,Urad,2011-2012,103.00,72.00,699
Haryana,Kharif,Urad,2011-2012,8.00,4.00,500
Haryana,Total,Urad,2011-2012,8.00,4.00,500
Himachal Pradesh,Kharif,Urad,2011-2012,10.30,6.30,611
Himachal Pradesh,Total,Urad,2011-2012,10.30,6.30,611
Jharkhand,Kharif,Urad,2011-2012,78.10,55.40,709
Jharkhand,Total,Urad,2011-2012,78.10,55.40,709
Karnataka,Kharif,Urad,2011-2012,84.00,31.00,369
Karnataka,Rabi,Urad,2011-2012,9.00,4.00,444
Karnataka,Total,Urad,2011-2012,93.00,35.00,376
Kerala,Kharif,Urad,2011-2012,0.10,-,-
Kerala,Rabi,Urad,2011-2012,6.00,-,-
Kerala,Total,Urad,2011-2012,6.10,-,-
Madhya Pradesh,Kharif,Urad,2011-2012,551.40,148.80,270
Madhya Pradesh,Rabi,Urad,2011-2012,-,1.80,-
Madhya Pradesh,Total,Urad,2011-2012,551.40,150.60,273
Maharashtra,Kharif,Urad,2011-2012,364.00,249.00,684
Maharashtra,Total,Urad,2011-2012,364.00,249.00,684
Nagaland,Kharif,Urad,2011-2012,12.50,14.50,1162
Nagaland,Rabi,Urad,2011-2012,6.00,-,-
Nagaland,Total,Urad,2011-2012,18.50,14.50,785
Odisha,Kharif,Urad,2011-2012,106.10,28.00,264
Odisha,Rabi,Urad,2011-2012,-,2.10,-
Odisha,Total,Urad,2011-2012,106.10,30.10,284
Puducherry,Rabi,Urad,2011-2012,1.10,0.60,545
Puducherry,Total,Urad,2011-2012,1.10,0.60,545
Punjab,Kharif,Urad,2011-2012,3.00,1.00,333
Punjab,Total,Urad,2011-2012,3.00,1.00,333
Rajasthan,Kharif,Urad,2011-2012,255.20,131.70,516
Rajasthan,Total,Urad,2011-2012,255.20,131.70,516
Sikkim,Kharif,Urad,2011-2012,3.40,3.00,877
Sikkim,Total,Urad,2011-2012,3.40,3.00,877
Tamil Nadu,Kharif,Urad,2011-2012,54.20,46.20,853
Tamil Nadu,Rabi,Urad,2011-2012,254.10,132.60,522
Tamil Nadu,Total,Urad,2011-2012,308.30,178.80,580
Telangana,Kharif,Urad,2011-2012,44.70,31.80,711
Telangana,Rabi,Urad,2011-2012,26.00,11.00,423
Telangana,Total,Urad,2011-2012,70.70,42.80,605
Tripura,Kharif,Urad,2011-2012,1.20,0.70,617
Tripura,Rabi,Urad,2011-2012,0.50,0.40,800
Tripura,Total,Urad,2011-2012,1.70,1.10,673
Uttar Pradesh,Kharif,Urad,2011-2012,507.00,339.00,669
Uttar Pradesh,Rabi,Urad,2011-2012,48.00,32.00,667
Uttar Pradesh,Total,Urad,2011-2012,555.00,371.00,668
Uttarakhand,Kharif,Urad,2011-2012,13.00,11.00,846
Uttarakhand,Total,Urad,2011-2012,13.00,11.00,846
West Bengal,Kharif,Urad,2011-2012,44.60,27.20,610
West Bengal,Total,Urad,2011-2012,44.60,27.20,610
India,Kharif,Urad,2011-2012,2375.20,1252.00,527
India,Rabi,Urad,2011-2012,858.70,533.10,621
India,Total,Urad,2011-2012,3233.90,1785.10,552
Andaman & Nicobar Islands,Rabi,Urad,2012-2013,1.30,0.60,508
Andaman & Nicobar Islands,Total,Urad,2012-2013,1.30,0.60,462
Andhra Pradesh,Kharif,Urad,2012-2013,18.00,13.70,763
Andhra Pradesh,Rabi,Urad,2012-2013,369.10,307.00,832
Andhra Pradesh,Total,Urad,2012-2013,387.10,320.70,829
Arunachal Pradesh,Kharif,Urad,2012-2013,4.20,4.50,1089
Arunachal Pradesh,Total,Urad,2012-2013,4.20,4.50,1089
Assam,Rabi,Urad,2012-2013,48.50,26.70,551
Assam,Total,Urad,2012-2013,-,26.70,-
Bihar,Kharif,Urad,2012-2013,14.10,12.20,864
Bihar,Total,Urad,2012-2013,14.10,12.20,864
Chhattisgarh,Kharif,Urad,2012-2013,89.90,28.80,320
Chhattisgarh,Rabi,Urad,2012-2013,5.40,1.40,259
Chhattisgarh,Total,Urad,2012-2013,95.30,30.20,317
Dadra & Nagar Haveli  ,Kharif,Urad,2012-2013,1.40,1.10,799
Dadra & Nagar Haveli  ,Total,Urad,2012-2013,1.40,1.10,799
Gujarat,Kharif,Urad,2012-2013,94.00,57.00,606
Gujarat,Total,Urad,2012-2013,94.00,57.00,606
Haryana,Kharif,Urad,2012-2013,2.00,0.80,400
Haryana,Total,Urad,2012-2013,2.00,0.80,400
Himachal Pradesh,Kharif,Urad,2012-2013,10.30,4.30,423
Himachal Pradesh,Total,Urad,2012-2013,10.30,4.30,423
Jharkhand,Kharif,Urad,2012-2013,105.20,93.60,889
Jharkhand,Total,Urad,2012-2013,105.20,93.60,889
Karnataka,Kharif,Urad,2012-2013,103.00,49.00,476
Karnataka,Rabi,Urad,2012-2013,7.00,4.00,571
Karnataka,Total,Urad,2012-2013,110.00,53.00,482
Kerala,Kharif,Urad,2012-2013,0.10,-,-
Kerala,Rabi,Urad,2012-2013,7.90,-,-
Kerala,Total,Urad,2012-2013,8.00,-,-
Madhya Pradesh,Kharif,Urad,2012-2013,642.60,385.70,600
Madhya Pradesh,Rabi,Urad,2012-2013,-,4.40,-
Madhya Pradesh,Total,Urad,2012-2013,642.60,390.10,607
Maharashtra,Kharif,Urad,2012-2013,360.00,213.00,592
Maharashtra,Total,Urad,2012-2013,360.00,213.00,592
Nagaland,Kharif,Urad,2012-2013,16.50,18.90,1145
Nagaland,Total,Urad,2012-2013,16.50,18.90,1145
Odisha,Kharif,Urad,2012-2013,107.00,35.50,332
Odisha,Rabi,Urad,2012-2013,5.00,1.90,380
Odisha,Total,Urad,2012-2013,112.00,37.40,334
Puducherry,Kharif,Urad,2012-2013,0.00,0.10,1250
Puducherry,Rabi,Urad,2012-2013,0.60,0.50,833
Puducherry,Total,Urad,2012-2013,0.60,0.60,859
Punjab,Kharif,Urad,2012-2013,2.20,1.00,455
Punjab,Total,Urad,2012-2013,2.20,1.00,455
Rajasthan,Kharif,Urad,2012-2013,218.00,125.30,575
Rajasthan,Total,Urad,2012-2013,218.00,125.30,575
Sikkim,Kharif,Urad,2012-2013,3.30,2.90,890
Sikkim,Total,Urad,2012-2013,3.30,2.90,890
Tamil Nadu,Kharif,Urad,2012-2013,41.10,24.30,593
Tamil Nadu,Rabi,Urad,2012-2013,167.00,64.00,383
Tamil Nadu,Total,Urad,2012-2013,208.10,88.30,425
Telangana,Kharif,Urad,2012-2013,39.00,37.30,956
Telangana,Rabi,Urad,2012-2013,18.00,14.00,778
Telangana,Total,Urad,2012-2013,57.00,51.30,899
Tripura,Kharif,Urad,2012-2013,0.80,0.50,614
Tripura,Rabi,Urad,2012-2013,0.60,0.40,667
Tripura,Total,Urad,2012-2013,1.40,0.90,636
Uttar Pradesh,Kharif,Urad,2012-2013,524.00,347.00,662
Uttar Pradesh,Rabi,Urad,2012-2013,48.00,33.00,688
Uttar Pradesh,Total,Urad,2012-2013,572.00,380.00,664
Uttarakhand,Kharif,Urad,2012-2013,15.00,11.50,771
Uttarakhand,Total,Urad,2012-2013,15.00,11.50,771
West Bengal,Kharif,Urad,2012-2013,51.00,34.30,673
West Bengal,Rabi,Urad,2012-2013,12.00,10.60,883
West Bengal,Total,Urad,2012-2013,63.00,44.90,713
India,Kharif,Urad,2012-2013,2462.50,1502.30,610
India,Rabi,Urad,2012-2013,690.30,468.50,679
India,Total,Urad,2012-2013,3152.80,1970.80,625
Andaman & Nicobar Islands,Rabi,Urad,2013-2014,0.26,0.14,538
Andhra Pradesh,Kharif,Urad,2013-2014,14.66,32.87,2242
Andhra Pradesh,Rabi,Urad,2013-2014,250.01,196.99,788
Andhra Pradesh,Total,Urad,2013-2014,264.67,229.86,868
Arunachal Pradesh,Kharif,Urad,2013-2014,0.71,0.60,845
Arunachal Pradesh,Rabi,Urad,2013-2014,1.08,1.00,926
Arunachal Pradesh,Total,Urad,2013-2014,1.79,1.60,894
Assam,Rabi,Urad,2013-2014,54.00,31.32,580
Bihar,Kharif,Urad,2013-2014,15.49,14.14,913
Chhattisgarh,Kharif,Urad,2013-2014,94.50,29.40,311
Chhattisgarh,Rabi,Urad,2013-2014,13.80,2.80,203
Chhattisgarh,Total,Urad,2013-2014,108.30,32.20,297
Dadra & Nagar Haveli  ,Kharif,Urad,2013-2014,1.37,1.10,803
Gujarat,Kharif,Urad,2013-2014,89.00,54.00,607
Gujarat,Rabi,Urad,2013-2014,2.00,1.00,500
Gujarat,Total,Urad,2013-2014,91.00,55.00,604
Haryana,Kharif,Urad,2013-2014,1.50,0.60,400
Himachal Pradesh,Kharif,Urad,2013-2014,7.93,3.56,449
Jammu & Kashmir,Kharif,Urad,2013-2014,13.28,5.11,385
Jharkhand,Kharif,Urad,2013-2014,94.21,88.25,937
Karnataka,Kharif,Urad,2013-2014,95.00,46.00,484
Karnataka,Rabi,Urad,2013-2014,7.00,4.00,571
Karnataka,Total,Urad,2013-2014,102.00,50.00,490
Kerala,Kharif,Urad,2013-2014,0.03,0.00,0
Madhya Pradesh,Kharif,Urad,2013-2014,585.10,218.60,374
Madhya Pradesh,Rabi,Urad,2013-2014,16.60,7.40,446
Madhya Pradesh,Total,Urad,2013-2014,601.70,226.00,376
Maharashtra,Kharif,Urad,2013-2014,334.00,206.00,617
Maharashtra,Total,Urad,2013-2014,334.00,206.00,617
Manipur,Kharif,Urad,2013-2014,1.56,1.58,1013
Manipur,Total,Urad,2013-2014,1.56,1.58,1013
Nagaland,Kharif,Urad,2013-2014,0.33,0.33,1000
Nagaland,Rabi,Urad,2013-2014,0.76,0.61,803
Nagaland,Total,Urad,2013-2014,1.09,0.94,862
Odisha,Kharif,Urad,2013-2014,81.80,24.99,306
Odisha,Rabi,Urad,2013-2014,3.01,1.34,445
Odisha,Total,Urad,2013-2014,84.81,26.33,310
Puducherry,Rabi,Urad,2013-2014,0.61,0.27,443
Puducherry,Total,Urad,2013-2014,0.61,0.27,443
Punjab,Kharif,Urad,2013-2014,2.20,1.00,455
Rajasthan,Kharif,Urad,2013-2014,196.00,70.56,360
Sikkim,Kharif,Urad,2013-2014,3.28,2.95,899
Tamil Nadu,Kharif,Urad,2013-2014,69.87,58.71,840
Tamil Nadu,Rabi,Urad,2013-2014,295.26,251.95,853
Tamil Nadu,Total,Urad,2013-2014,365.13,310.66,851
Telangana,Kharif,Urad,2013-2014,32.34,4.13,128
Telangana,Rabi,Urad,2013-2014,12.99,13.01,1002
Telangana,Total,Urad,2013-2014,45.33,17.14,378
Tripura,Kharif,Urad,2013-2014,1.32,0.82,621
Tripura,Rabi,Urad,2013-2014,0.38,0.30,789
Tripura,Total,Urad,2013-2014,1.70,1.12,659
Uttar Pradesh,Kharif,Urad,2013-2014,497.00,222.00,447
Uttar Pradesh,Rabi,Urad,2013-2014,45.00,26.00,578
Uttar Pradesh,Total,Urad,2013-2014,542.00,248.00,458
Uttarakhand,Kharif,Urad,2013-2014,14.56,11.51,791
Uttarakhand,Rabi,Urad,2013-2014,0.03,0.01,333
Uttarakhand,Total,Urad,2013-2014,14.59,11.52,790
West Bengal,Kharif,Urad,2013-2014,100.69,51.77,514
West Bengal,Rabi,Urad,2013-2014,13.00,11.50,885
West Bengal,Total,Urad,2013-2014,113.69,63.27,557
India,Kharif,Urad,2013-2014,2347.73,1150.58,490
India,Rabi,Urad,2013-2014,715.79,549.64,768
India,Total,Urad,2013-2014,3063.52,1700.22,555
Andaman & Nicobar Islands,Rabi,Urad,2014-2015,0.55,0.33,600
Andhra Pradesh,Kharif,Urad,2014-2015,19.00,21.00,1105
Andhra Pradesh,Rabi,Urad,2014-2015,296.00,277.00,936
Andhra Pradesh,Total,Urad,2014-2015,315.00,298.00,946
Arunachal Pradesh,Kharif,Urad,2014-2015,0.96,1.02,1063
Arunachal Pradesh,Rabi,Urad,2014-2015,1.29,1.38,1070
Arunachal Pradesh,Total,Urad,2014-2015,2.25,2.40,1067
Assam,Rabi,Urad,2014-2015,52.83,34.24,648
Bihar,Kharif,Urad,2014-2015,15.73,14.36,913
Chhattisgarh,Kharif,Urad,2014-2015,93.70,29.70,317
Chhattisgarh,Rabi,Urad,2014-2015,2.90,0.80,276
Chhattisgarh,Total,Urad,2014-2015,96.60,30.50,316
Dadra & Nagar Haveli  ,Kharif,Urad,2014-2015,1.38,1.10,797
Gujarat,Kharif,Urad,2014-2015,67.00,46.00,687
Gujarat,Rabi,Urad,2014-2015,1.00,1.00,1000
Gujarat,Total,Urad,2014-2015,68.00,47.00,691
Haryana,Kharif,Urad,2014-2015,1.30,0.50,385
Himachal Pradesh,Kharif,Urad,2014-2015,7.96,3.58,450
Jammu & Kashmir,Kharif,Urad,2014-2015,13.06,4.32,331
Jharkhand,Kharif,Urad,2014-2015,98.15,83.07,846
Karnataka,Kharif,Urad,2014-2015,63.00,18.00,286
Karnataka,Rabi,Urad,2014-2015,7.00,3.00,429
Karnataka,Total,Urad,2014-2015,70.00,21.00,300
Madhya Pradesh,Kharif,Urad,2014-2015,862.00,428.00,497
Madhya Pradesh,Rabi,Urad,2014-2015,20.00,12.00,600
Madhya Pradesh,Total,Urad,2014-2015,882.00,440.00,499
Maharashtra,Kharif,Urad,2014-2015,277.00,92.00,332
Maharashtra,Total,Urad,2014-2015,277.00,92.00,332
Manipur,Kharif,Urad,2014-2015,1.43,1.69,1182
Manipur,Total,Urad,2014-2015,1.43,1.69,1182
Nagaland,Kharif,Urad,2014-2015,0.35,0.35,1000
Nagaland,Rabi,Urad,2014-2015,0.79,0.64,810
Nagaland,Total,Urad,2014-2015,1.14,0.99,868
Odisha,Kharif,Urad,2014-2015,78.96,26.43,335
Odisha,Rabi,Urad,2014-2015,2.80,1.12,400
Odisha,Total,Urad,2014-2015,81.76,27.55,337
Puducherry,Kharif,Urad,2014-2015,0.74,0.68,919
Puducherry,Rabi,Urad,2014-2015,0.03,0.04,1333
Puducherry,Total,Urad,2014-2015,0.77,0.72,935
Punjab,Kharif,Urad,2014-2015,2.20,1.20,545
Rajasthan,Kharif,Urad,2014-2015,201.71,112.23,556
Sikkim,Kharif,Urad,2014-2015,3.23,2.91,901
Tamil Nadu,Kharif,Urad,2014-2015,62.18,50.10,806
Tamil Nadu,Rabi,Urad,2014-2015,311.61,308.80,991
Tamil Nadu,Total,Urad,2014-2015,373.79,358.90,960
Telangana,Kharif,Urad,2014-2015,20.00,13.00,650
Telangana,Rabi,Urad,2014-2015,8.00,3.00,375
Telangana,Total,Urad,2014-2015,28.00,16.00,571
Tripura,Kharif,Urad,2014-2015,0.89,0.45,506
Tripura,Rabi,Urad,2014-2015,0.42,0.33,786
Tripura,Total,Urad,2014-2015,1.31,0.78,595
Uttar Pradesh,Kharif,Urad,2014-2015,519.00,278.00,536
Uttar Pradesh,Rabi,Urad,2014-2015,44.00,24.00,545
Uttar Pradesh,Total,Urad,2014-2015,563.00,302.00,536
Uttarakhand,Kharif,Urad,2014-2015,13.60,10.32,759
Uttarakhand,Rabi,Urad,2014-2015,0.10,0.05,500
Uttarakhand,Total,Urad,2014-2015,13.70,10.37,757
West Bengal,Kharif,Urad,2014-2015,61.67,42.33,686
West Bengal,Rabi,Urad,2014-2015,12.00,11.00,917
West Bengal,Total,Urad,2014-2015,73.67,53.33,724
India,Kharif,Urad,2014-2015,2486.20,1282.34,516
India,Rabi,Urad,2014-2015,761.32,678.73,892
India,Total,Urad,2014-2015,3247.52,1961.07,604
Andaman & Nicobar Islands,Rabi,Urad,2015-2016,0.53,0.38,716
Andhra Pradesh,Kharif,Urad,2015-2016,44.00,31.00,705
Andhra Pradesh,Rabi,Urad,2015-2016,412.00,380.00,922
Andhra Pradesh,Total,Urad,2015-2016,456.00,411.00,901
Arunachal Pradesh,Kharif,Urad,2015-2016,1.07,0.92,863
Arunachal Pradesh,Rabi,Urad,2015-2016,1.44,1.24,863
Arunachal Pradesh,Total,Urad,2015-2016,2.51,2.16,863
Assam,Rabi,Urad,2015-2016,51.60,33.94,658
Bihar,Kharif,Urad,2015-2016,13.65,12.05,883
Chhattisgarh,Kharif,Urad,2015-2016,95.30,28.80,302
Chhattisgarh,Rabi,Urad,2015-2016,6.10,1.60,262
Chhattisgarh,Total,Urad,2015-2016,101.40,30.40,300
Dadra & Nagar Haveli  ,Kharif,Urad,2015-2016,0.99,0.99,1000
Gujarat,Kharif,Urad,2015-2016,61.00,36.00,590
Gujarat,Rabi,Urad,2015-2016,3.00,2.00,667
Gujarat,Total,Urad,2015-2016,64.00,38.00,594
Haryana,Kharif,Urad,2015-2016,1.50,0.50,333
Himachal Pradesh,Kharif,Urad,2015-2016,6.98,3.35,480
Jharkhand,Kharif,Urad,2015-2016,94.86,72.06,760
Karnataka,Kharif,Urad,2015-2016,82.00,21.00,256
Karnataka,Rabi,Urad,2015-2016,9.00,4.00,444
Karnataka,Total,Urad,2015-2016,91.00,25.00,275
Madhya Pradesh,Kharif,Urad,2015-2016,932.00,515.00,553
Madhya Pradesh,Rabi,Urad,2015-2016,3.00,1.80,600
Madhya Pradesh,Total,Urad,2015-2016,935.00,516.80,553
Maharashtra,Kharif,Urad,2015-2016,286.00,61.00,213
Maharashtra,Total,Urad,2015-2016,286.00,61.00,213
Manipur,Rabi,Urad,2015-2016,1.40,1.60,1143
Manipur,Total,Urad,2015-2016,1.40,1.60,1143
Nagaland,Kharif,Urad,2015-2016,0.39,0.40,1026
Nagaland,Rabi,Urad,2015-2016,0.82,0.67,817
Nagaland,Total,Urad,2015-2016,1.21,1.07,884
Odisha,Kharif,Urad,2015-2016,66.75,21.21,318
Odisha,Rabi,Urad,2015-2016,7.57,3.17,419
Odisha,Total,Urad,2015-2016,74.32,24.38,328
Puducherry,Kharif,Urad,2015-2016,0.21,0.25,1173
Puducherry,Rabi,Urad,2015-2016,0.37,0.13,348
Puducherry,Total,Urad,2015-2016,0.59,0.38,648
Punjab,Kharif,Urad,2015-2016,2.00,1.10,550
Rajasthan,Kharif,Urad,2015-2016,298.71,114.59,384
Sikkim,Kharif,Urad,2015-2016,2.90,2.70,931
Tamil Nadu,Kharif,Urad,2015-2016,59.15,44.36,750
Tamil Nadu,Rabi,Urad,2015-2016,336.04,219.77,654
Tamil Nadu,Total,Urad,2015-2016,395.19,264.13,668
Telangana,Kharif,Urad,2015-2016,24.00,11.00,458
Telangana,Rabi,Urad,2015-2016,8.00,7.00,875
Telangana,Total,Urad,2015-2016,32.00,18.00,563
Tripura,Kharif,Urad,2015-2016,2.30,1.28,557
Tripura,Rabi,Urad,2015-2016,1.29,1.00,776
Tripura,Total,Urad,2015-2016,3.59,2.28,636
Uttar Pradesh,Kharif,Urad,2015-2016,570.00,216.57,380
Uttar Pradesh,Rabi,Urad,2015-2016,47.00,27.00,574
Uttar Pradesh,Total,Urad,2015-2016,617.00,243.57,395
Uttarakhand,Kharif,Urad,2015-2016,14.83,9.37,632
Uttarakhand,Rabi,Urad,2015-2016,0.03,0.01,333
Uttarakhand,Total,Urad,2015-2016,14.86,9.38,631
West Bengal,Kharif,Urad,2015-2016,63.10,44.00,697
West Bengal,Rabi,Urad,2015-2016,11.00,10.50,955
West Bengal,Total,Urad,2015-2016,74.10,54.50,735
India,Kharif,Urad,2015-2016,2723.69,1249.51,459
India,Rabi,Urad,2015-2016,900.19,695.81,773
India,Total,Urad,2015-2016,3623.88,1945.32,537
Andaman & Nicobar Islands,Rabi,Urad,2016-2017,0.76,0.24,322
Andhra Pradesh,Kharif,Urad,2016-2017,60.00,49.00,817
Andhra Pradesh,Rabi,Urad,2016-2017,440.00,280.00,636
Andhra Pradesh,Total,Urad,2016-2017,500.00,329.00,658
Arunachal Pradesh,Kharif,Urad,2016-2017,1.12,0.97,864
Arunachal Pradesh,Rabi,Urad,2016-2017,1.41,1.24,877
Arunachal Pradesh,Total,Urad,2016-2017,2.53,2.20,871
Assam,Rabi,Urad,2016-2017,57.42,38.89,677
Bihar,Kharif,Urad,2016-2017,12.98,11.49,885
Chhattisgarh,Kharif,Urad,2016-2017,92.80,30.00,323
Chhattisgarh,Rabi,Urad,2016-2017,7.00,1.90,271
Chhattisgarh,Total,Urad,2016-2017,99.80,31.90,320
Dadra & Nagar Haveli  ,Kharif,Urad,2016-2017,0.99,0.99,1000
Gujarat,Kharif,Urad,2016-2017,193.00,117.00,606
Gujarat,Rabi,Urad,2016-2017,4.00,2.00,500
Gujarat,Total,Urad,2016-2017,197.00,119.00,604
Haryana,Kharif,Urad,2016-2017,1.00,0.40,400
Himachal Pradesh,Kharif,Urad,2016-2017,8.56,5.61,655
Jharkhand,Kharif,Urad,2016-2017,151.92,139.41,918
Karnataka,Kharif,Urad,2016-2017,83.00,40.00,482
Karnataka,Rabi,Urad,2016-2017,5.00,3.00,600
Karnataka,Total,Urad,2016-2017,88.00,43.00,489
Madhya Pradesh,Kharif,Urad,2016-2017,1168.00,770.88,660
Madhya Pradesh,Rabi,Urad,2016-2017,35.00,46.00,1314
Madhya Pradesh,Total,Urad,2016-2017,1203.00,816.88,679
Maharashtra,Kharif,Urad,2016-2017,337.90,183.10,542
Maharashtra,Total,Urad,2016-2017,337.90,183.10,542
Manipur,Rabi,Urad,2016-2017,1.46,1.63,1116
Manipur,Total,Urad,2016-2017,1.46,1.63,1116
Nagaland,Kharif,Urad,2016-2017,0.45,0.46,1022
Nagaland,Rabi,Urad,2016-2017,0.82,0.67,817
Nagaland,Total,Urad,2016-2017,1.27,1.13,890
Odisha,Kharif,Urad,2016-2017,93.47,41.10,440
Odisha,Rabi,Urad,2016-2017,15.27,8.31,544
Odisha,Total,Urad,2016-2017,108.74,49.41,454
Puducherry,Kharif,Urad,2016-2017,0.35,0.34,969
Puducherry,Rabi,Urad,2016-2017,0.40,0.11,264
Puducherry,Total,Urad,2016-2017,0.75,0.45,592
Punjab,Kharif,Urad,2016-2017,2.10,1.10,524
Rajasthan,Kharif,Urad,2016-2017,476.72,305.47,641
Sikkim,Kharif,Urad,2016-2017,2.91,2.72,935
Tamil Nadu,Kharif,Urad,2016-2017,71.85,56.12,781
Tamil Nadu,Rabi,Urad,2016-2017,357.93,217.84,609
Tamil Nadu,Total,Urad,2016-2017,429.78,273.96,637
Telangana,Kharif,Urad,2016-2017,41.00,34.00,829
Telangana,Rabi,Urad,2016-2017,11.00,9.00,818
Telangana,Total,Urad,2016-2017,52.00,43.00,827
Tripura,Kharif,Urad,2016-2017,2.59,7.94,3066
